ChEBI_ID,Synonyms
CHEBI:422,l-(+)-alpha-hydroxypropionic acid
CHEBI:422,(s)-2-hydroxypropionic acid
CHEBI:422,l-(+)-lactic acid
CHEBI:422,l-lactic acid
CHEBI:422,(+)-lactic acid
CHEBI:422,(s)-(+)-lactic acid
CHEBI:62081,"1,1-di-unsubstituted alkanesulfonates"
CHEBI:62081,"1,1-di-unsubstituted alkanesulfonate"
CHEBI:62081,"1,1-diunsubstituted alkanesulfonates"
CHEBI:16454,"n-(2,4-dihydroxy-3,3-dimethylbutanoyl)-beta-alaninate"
CHEBI:18282,nucleobases
CHEBI:18282,base
CHEBI:35875,imidazopyrimidines
CHEBI:36828,pseudohalogen ion
CHEBI:36828,pseudohalides
CHEBI:36828,pseudohalogen anion
CHEBI:36828,pseudohalide anions
CHEBI:61073,oxygen radicals
CHEBI:63350,deoxyketohexose derivatives
CHEBI:17234,dl-glucose
CHEBI:17234,glukose
CHEBI:17234,glc
CHEBI:48775,cd(2+)
CHEBI:48775,cd2+
CHEBI:48775,"cadmium, ion (cd2+)"
CHEBI:48775,cadmium ion
CHEBI:29192,hoo(-)
CHEBI:29192,[ho2](-)
CHEBI:29192,hoo anion
CHEBI:29192,ho2(-)
CHEBI:33748,nickel compounds
CHEBI:33748,nickel molecular entities
CHEBI:35881,pnictogen hydrides
CHEBI:21663,n-acylneuraminate
CHEBI:37956,antihistaminics
CHEBI:37956,antihistamines
CHEBI:37956,antihistaminico
CHEBI:37956,antihistamine
CHEBI:37956,histamine receptor blocker
CHEBI:37956,histamine receptor blockers
CHEBI:25375,monamines
CHEBI:25375,monoamines
CHEBI:51069,organic halide salts
CHEBI:18050,levoglutamide
CHEBI:18050,l-glutamic acid gamma-amide
CHEBI:18050,"(s)-2,5-diamino-5-oxopentanoic acid"
CHEBI:18050,l-2-aminoglutaramic acid
CHEBI:18050,(2s)-2-amino-4-carbamoylbutanoic acid
CHEBI:18050,l-glutaminsaeure-5-amid
CHEBI:18050,glutamic acid amide
CHEBI:18050,"(2s)-2,5-diamino-5-oxopentanoic acid"
CHEBI:18050,glutamine
CHEBI:18050,l-glutamin
CHEBI:18050,q
CHEBI:18050,l-(+)-glutamine
CHEBI:18050,glutamic acid 5-amide
CHEBI:30297,sbo3(3-)
CHEBI:30297,[sbo3](3-)
CHEBI:28159,d-asparagin
CHEBI:28159,(r)-2-amino-3-carbamoylpropanoic acid
CHEBI:28159,dsg
CHEBI:28159,"(2r)-2,4-diamino-4-oxobutanoic acid"
CHEBI:28159,d-aspartic acid beta-amide
CHEBI:28159,d-2-aminosuccinamic acid
CHEBI:28159,(2r)-2-amino-3-carbamoylpropanoic acid
CHEBI:76815,inhibitors of nucleotidyltransferases (ec 2.7.7.*)
CHEBI:76815,nucleotidyltransferase inhibitor
CHEBI:76815,inhibitor of nucleotidyltransferases
CHEBI:76815,ec 2.7.7.* (nucleotidyltransferase) inhibitors
CHEBI:76815,nucleotidyltransferase (ec 2.7.7.*) inhibitors
CHEBI:76815,nucleotidyltransferase (ec 2.7.7.*) inhibitor
CHEBI:76815,nucleotidyltransferase inhibitors
CHEBI:76815,inhibitors of nucleotidyltransferases
CHEBI:76815,inhibitor of nucleotidyltransferases (ec 2.7.7.*)
CHEBI:50007,antimony coordination entities
CHEBI:50007,antimony coordination compounds
CHEBI:16080,gabob
CHEBI:16080,3-hydroxy-gaba
CHEBI:16080,4-amino-3-hydroxybutanoic acid
CHEBI:16080,4-amino-3-hydroxybutyric acid
CHEBI:76042,aromatic amino-acid zwitterions
CHEBI:76042,an aromatic amino-acid
CHEBI:71317,beta-d-glcnac-6p-(1->4)-d-glcn
CHEBI:71317,n-monoacetylchitobiose-6-phosphate
CHEBI:71317,2-acetamido-2-deoxy-6-o-phospho-beta-d-glucosyl-(1->4)-2-amino-2-deoxy-d-glucose
CHEBI:71317,4-o-(2-acetamido-2-deoxy-6-o-phospho-beta-d-glucopyranosyl)-2-amino-2-deoxy-d-glucopyranose
CHEBI:71317,beta-d-glcpnac-6p-(1->4)-d-glcpn
CHEBI:71317,6-o-phospho-n-acetyl-beta-d-glucosaminyl-(1->4)-d-glucosamine
CHEBI:23888,drugs
CHEBI:23888,medicine
CHEBI:18107,"9-beta-d-ribofuranosyl-3,9-dihydro-1h-purine-2,6-dione"
CHEBI:18107,9-beta-d-ribofuranosylxanthine
CHEBI:18107,xanthine 9-beta-d-ribofuranoside
CHEBI:18107,xanthine riboside
CHEBI:30087,[c(nh2)3](+)
CHEBI:30087,guanidine
CHEBI:30087,diaminomethaniminium
CHEBI:57865,ump dianion
CHEBI:57865,uridine 5'-phosphate
CHEBI:57865,ump(2-)
CHEBI:57865,5'-uridylate
CHEBI:57865,ump
CHEBI:50857,anti-allergic drugs
CHEBI:50857,anti-allergic agents
CHEBI:50857,anti-allergic drug
CHEBI:33249,grupos organilo
CHEBI:33249,groupe organyle
CHEBI:33249,grupo organilo
CHEBI:23628,deoxyhexoses
CHEBI:24867,monoatomic ions
CHEBI:75772,baker's yeast secondary metabolite
CHEBI:75772,baker's yeast metabolite
CHEBI:75772,s. cerevisiae metabolites
CHEBI:75772,s. cerevisiae metabolite
CHEBI:75772,baker's yeast metabolites
CHEBI:75772,saccharomyces cerevisiae metabolites
CHEBI:75772,saccharomyces cerevisiae secondary metabolites
CHEBI:75772,s. cerevisiae secondary metabolite
CHEBI:75772,s. cerevisiae secondary metabolites
CHEBI:75772,baker's yeast secondary metabolites
CHEBI:32665,l-glutamine anion
CHEBI:32665,"(2s)-2,5-diamino-5-oxopentanoate"
CHEBI:24848,inositols
CHEBI:24848,"1,2,3,4,5,6-cyclohexanehexol"
CHEBI:63043,niter
CHEBI:63043,nitrate of potash
CHEBI:63043,salt peter
CHEBI:63043,saltpeter
CHEBI:63043,kaliumnitrat
CHEBI:63043,nitre
CHEBI:63043,"nitric acid, potassium salt"
CHEBI:63043,saltpetre
CHEBI:33635,polycyclic compounds
CHEBI:22297,alditol phosphates
CHEBI:38303,azirinopyrroloindoles
CHEBI:32631,l-methionine anion
CHEBI:32631,(2s)-2-amino-4-(methylsulfanyl)butanoate
CHEBI:83925,non-proteinogenic alpha-amino-acids
CHEBI:83925,non-proteinogenic alpha-amino-acid
CHEBI:83925,non-proteinogenic alpha-amino acids
CHEBI:132157,"hydroxy-1,4-naphthoquinones"
CHEBI:16042,a halide anion
CHEBI:16042,halide
CHEBI:16042,halide(1-)
CHEBI:16042,halide anions
CHEBI:16042,halides
CHEBI:16042,hx
CHEBI:16042,halogen anion
CHEBI:16236,alcool ethylique
CHEBI:16236,hydroxyethane
CHEBI:16236,[oeth]
CHEBI:16236,alkohol
CHEBI:16236,etanol
CHEBI:16236,spiritus vini
CHEBI:16236,aethylalkohol
CHEBI:16236,1-hydroxyethane
CHEBI:16236,c2h5oh
CHEBI:16236,alcohol etilico
CHEBI:16236,dehydrated ethanol
CHEBI:16236,ethyl alcohol
CHEBI:16236,methylcarbinol
CHEBI:16236,etoh
CHEBI:16236,alcohol
CHEBI:16236,aethanol
CHEBI:16236,[ch2me(oh)]
CHEBI:36921,antimony oxoanions
CHEBI:36921,oxoanions of antimony
CHEBI:26523,ros
CHEBI:4431,deoxyribonucleotides
CHEBI:35410,primary diamines
CHEBI:39206,dibenzopyridines
CHEBI:49637,hidrogeno
CHEBI:49637,h
CHEBI:49637,wasserstoff
CHEBI:49637,hydrogene
CHEBI:49637,1h
CHEBI:49637,hydrogen
CHEBI:21656,n-acyl-hexosamines
CHEBI:28800,n-acetylchondrosamine
CHEBI:28800,galnac
CHEBI:28800,2-acetamido-2-deoxygalactose
CHEBI:24782,imides
CHEBI:35662,terpenoid fundamental parents
CHEBI:47000,"wurcs=2.0/1,1,0/[a111h-1x_1-4]/1/"
CHEBI:47000,"(3s,4r,5s)-5-(hydroxymethyl)tetrahydrofuran-2,3,4-triol"
CHEBI:24965,deoxyketohexoses
CHEBI:24965,ketodeoxyhexoses
CHEBI:24965,ketodeoxyhexose
CHEBI:76414,propellants
CHEBI:132951,maleate anions
CHEBI:132951,maleate anion
CHEBI:132951,maleates
CHEBI:132951,maleic acid anions
CHEBI:132951,maleic acid anion
CHEBI:26806,succinates
CHEBI:26806,succinic acid anion
CHEBI:26806,succinate anion
CHEBI:26667,acide sialique
CHEBI:26667,acides sialique
CHEBI:26667,sialsaeure
CHEBI:26667,sialsaeuren
CHEBI:26667,sialic acids
CHEBI:61079,ribonucleoside bisphosphates
CHEBI:88186,metal ion allergen
CHEBI:88186,metal cation allergens
CHEBI:88186,allergenic metal ions
CHEBI:88186,allergenic metal cations
CHEBI:88186,metal ion allergens
CHEBI:88186,allergenic metal cation
CHEBI:88186,allergenic metal ion
CHEBI:33522,[teo2(oh)](-)
CHEBI:33522,hteo3(-)
CHEBI:23003,carbamates
CHEBI:23003,carbamate esters
CHEBI:36093,inorganic chloride salts
CHEBI:36093,inorganic chlorides
CHEBI:36093,inorganic chloride salt
CHEBI:133773,pimelic acid anion
CHEBI:133773,heptanedioic acid anions
CHEBI:133773,pimelates
CHEBI:133773,pimelic acid anions
CHEBI:133773,heptanedioic acid anion
CHEBI:133331,metal oxides
CHEBI:21637,n-acyl-d-glucosamine phosphates
CHEBI:35441,antiinfective agents
CHEBI:35441,anti-infective agents
CHEBI:35441,anti-infective drugs
CHEBI:35441,antiinfective drug
CHEBI:70709,pr agonist
CHEBI:70709,progesterone receptor agonists
CHEBI:70709,pr agonists
CHEBI:38295,azabicycloalkanes
CHEBI:63470,sulfur-containing amino-acid anions
CHEBI:35195,surface active agent
CHEBI:35195,surfactants
CHEBI:59779,cyclic ketals
CHEBI:50339,lysine side-chain
CHEBI:46629,=o
CHEBI:35456,dichlorocadmium
CHEBI:35456,[cdcl2]
CHEBI:35456,caddy
CHEBI:35456,cadmium chloride
CHEBI:35456,cdcl2
CHEBI:35456,kadmiumchlorid
CHEBI:72588,semisynthetic compounds
CHEBI:72588,semi-synthetic compound
CHEBI:72588,semisynthetic derivatives
CHEBI:72588,semi-synthetic compounds
CHEBI:72588,semi-synthetic derivatives
CHEBI:72588,semi-synthetic derivative
CHEBI:72588,semisynthetic compound
CHEBI:17393,d-all
CHEBI:72797,6'-deamino-6'-hydroxykanamycin a
CHEBI:24318,glutamine family amino acids
CHEBI:78115,fatty acid 4:0
CHEBI:16375,dcy
CHEBI:16375,d-amino-3-mercaptopropionic acid
CHEBI:16375,(2s)-2-amino-3-mercaptopropanoic acid
CHEBI:16375,d-cystein
CHEBI:16375,d-zystein
CHEBI:16375,(2s)-2-amino-3-sulfanylpropanoic acid
CHEBI:16375,(s)-2-amino-3-mercaptopropanoic acid
CHEBI:33384,l-serine
CHEBI:28053,alpha-d-galactosyl-(1->6)-d-glucose
CHEBI:28053,d-mellibiose
CHEBI:28053,6-o-alpha-d-galactopyranosyl-d-glucopyranose
CHEBI:28053,"wurcs=2.0/2,2,1/[a2122h-1x_1-5][a2112h-1a_1-5]/1-2/a6-b1"
CHEBI:28053,(gal)1 (glc)1
CHEBI:28053,d-melibiose
CHEBI:28053,alpha-d-gal-(1->6)-d-glc
CHEBI:28053,6-o-(alpha-d-galactopyranosyl)-d-glucopyranose
CHEBI:28053,alpha-d-galp-(1->6)-d-glcp
CHEBI:28053,"gal-alpha(1,6)glc"
CHEBI:76773,ec 3.1.1.* inhibitor
CHEBI:76773,ec 3.1.1.* (carboxylic ester hydrolase) inhibitors
CHEBI:76773,carboxylic ester hydrolase (ec 3.1.1.*) inhibitors
CHEBI:76773,carboxylic ester hydrolase (ec 3.1.1.*) inhibitor
CHEBI:76773,ec 3.1.1.* inhibitors
CHEBI:38070,antiarrhythmic agent
CHEBI:38070,anti-arrhythmia agent
CHEBI:38338,aminopyrimidines
CHEBI:33284,nutrients
CHEBI:78320,2-hydroxypropionic acid
CHEBI:78320,lactic acid
CHEBI:33659,organic aromatic compounds
CHEBI:33958,halide salts
CHEBI:33958,halides
CHEBI:36165,heptanedioate
CHEBI:73079,3''-deamino-3''-hydroxykanamycin a
CHEBI:137980,metalloid
CHEBI:137980,metalloids
CHEBI:36920,oxoacids of antimony
CHEBI:36920,antimony oxoacids
CHEBI:55370,imidazolidinones
CHEBI:16695,uridine 5'-(dihydrogen phosphate)
CHEBI:16695,5'uridylic acid
CHEBI:16695,pu
CHEBI:16695,5'-ump
CHEBI:16695,uridine-5'-monophosphate
CHEBI:16695,uridine monophosphate
CHEBI:16695,uridine 5'-phosphate
CHEBI:16695,uridine 5'-phosphoric acid
CHEBI:16695,ump
CHEBI:16695,uridylic acid
CHEBI:16695,uridylate
CHEBI:71666,gamma-amino acid anions
CHEBI:35392,saccharate
CHEBI:35392,saccharate(1-)
CHEBI:62803,fuel additives
CHEBI:62803,fuel enhancer
CHEBI:58214,kanamycin a tetracation
CHEBI:58214,kanamycin a
CHEBI:37806,"(2s,5r)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
CHEBI:28681,"wurcs=2.0/2,2,1/[a2122h-1x_1-5_2*ncc/3=o][a2122h-1b_1-5_2*ncc/3=o]/1-2/a4-b1"
CHEBI:28681,diacetylchitobiose
CHEBI:28681,chitobiose
CHEBI:23443,cyclic amides
CHEBI:26020,phosphates
CHEBI:18375,"nucleoside 3',5'-cyclic phosphates"
CHEBI:76807,ec 3.5.1.* inhibitor
CHEBI:76807,ec 3.5.1.* (non-peptide linear amide c-n hydrolase) inhibitors
CHEBI:76807,non-peptide linear amide c-n hydrolase (ec 3.5.1.*) inhibitors
CHEBI:76807,ec 3.5.1.* inhibitors
CHEBI:76807,non-peptide linear amide c-n hydrolase (ec 3.5.1.*) inhibitor
CHEBI:51214,diammine(dichloro)platinum
CHEBI:51214,diammineplatinum dichloride
CHEBI:36270,tungsten oxoanions
CHEBI:37827,thiosulfuric acid derivatives
CHEBI:64708,one-carbon compounds
CHEBI:38304,diazolidines
CHEBI:17076,streomycin
CHEBI:17076,kantrex
CHEBI:17076,"[2-deoxy-2-(dimethylamino)-alpha-l-glucopyranosyl]-(1->2)-[5-deoxy-3-c-formyl-alpha-l-lyxofuranosyl]-(1->4)-{n',n'''-[(1,3,5/2,4,6)-2,4,5,6-tetrahydroxycyclohexane-1,3-diyl]diguanidine}"
CHEBI:17076,"2,4-diguanidino-3,5,6-trihydroxycyclohexyl 5-deoxy-2-o-(2-deoxy-2-methylamino-alpha-l-glucopyranosyl)-3-c-formyl-beta-l-lyxopentanofuranoside"
CHEBI:17076,sm
CHEBI:25355,mitochondrial electron-transport chain inhibitor
CHEBI:25355,mitochondrial respiratory chain inhibitors
CHEBI:25355,mitochondrial electron transport chain inhibitors
CHEBI:33856,aromatic amino acids
CHEBI:23671,diaminoheptanedioate
CHEBI:23671,diaminopimelate
CHEBI:39457,pyrimidine ribonucleoside 5'-monophosphates
CHEBI:39457,pyrimidine ribonucleoside 5'-phosphate
CHEBI:39457,pyrimidine 5'-nucleotide
CHEBI:48001,protein synthesis antagonist
CHEBI:48001,protein synthesis inhibitors
CHEBI:48001,protein synthesis antagonists
CHEBI:26607,saturated fatty acids
CHEBI:26607,sfas
CHEBI:26607,sfa
CHEBI:37527,acids
CHEBI:37527,saeuren
CHEBI:37527,acido
CHEBI:37527,saeure
CHEBI:37527,acide
CHEBI:63563,o-glycosylglycoside derivatives
CHEBI:63563,o-glycosylglycoside derivative
CHEBI:63563,oligosaccharide derivatives
CHEBI:37042,purine 2'-deoxyribonucleoside 5'-triphosphates
CHEBI:326268,putrescinium dication
CHEBI:326268,putrescine
CHEBI:326268,putrescinium(2+)
CHEBI:326268,"butane-1,4-diaminium"
CHEBI:58389,trimethylammonium cation
CHEBI:58389,trimethylazanium
CHEBI:58389,trimethylamine
CHEBI:58389,trimethylazanium cation
CHEBI:16705,6-aminopenicillamine acid
CHEBI:16705,"(2s,5r,6r)-6-amino-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
CHEBI:16705,6-aminopenicillanate
CHEBI:16705,aminopenicillanic acid
CHEBI:16705,6-apa
CHEBI:16705,6-aps
CHEBI:16705,6beta-aminopenicillanic acid
CHEBI:16705,penin
CHEBI:16705,phenacyl 6-aminopenicillinate
CHEBI:16705,penicin
CHEBI:16705,(+)-6-aminopenicillanic acid
CHEBI:26155,plant growth regulators
CHEBI:76711,ec 4.1.* inhibitor
CHEBI:76711,c-c lyase inhibitor
CHEBI:76711,c-c lyase (ec 4.1.*) inhibitor
CHEBI:76711,ec 4.1.* (c-c lyase) inhibitors
CHEBI:76711,c-c lyase inhibitors
CHEBI:76711,c-c lyase (ec 4.1.*) inhibitors
CHEBI:76711,ec 4.1.* inhibitors
CHEBI:33543,sulfonates
CHEBI:33543,sho3(-)
CHEBI:33543,[sho3](-)
CHEBI:24533,peptide cyclique heterodetique
CHEBI:24533,heterodetic cyclic peptides
CHEBI:24533,peptido ciclico heterodetico
CHEBI:33853,arenols
CHEBI:33853,a phenol
CHEBI:33853,aryl alcohol
CHEBI:33637,ortho-fused compounds
CHEBI:15904,lcfas
CHEBI:15904,lcfa
CHEBI:15904,long-chain fatty acids
CHEBI:15904,higher fatty acid
CHEBI:63944,macrocyclic lactones
CHEBI:24407,glycosyl glycosides
CHEBI:25562,nitrophenols
CHEBI:37185,lead coordination compounds
CHEBI:37185,lead coordination entities
CHEBI:132362,"2-oxido-1,2,3-propanetricarboxylate"
CHEBI:132362,citric acid tetraanion
CHEBI:24973,ketohexoses
CHEBI:29320,can
CHEBI:29320,ca(0)
CHEBI:33554,organosulfonate
CHEBI:33554,organosulfonate oxoanions
CHEBI:33554,organosulfonates
CHEBI:76706,ec 6.1.* inhibitor
CHEBI:76706,ec 6.1.* inhibitors
CHEBI:76706,c-o bond-forming ligase (ec 6.1.*) inhibitor
CHEBI:76706,ec 6.1.* (c-o bond-forming ligase) inhibitors
CHEBI:76706,c-o bond-forming ligase inhibitor
CHEBI:76706,c-o bond-forming ligase inhibitors
CHEBI:76706,c-o bond-forming ligase (ec 6.1.*) inhibitors
CHEBI:51256,"(2s,5r,6r)-6-{[(2r)-2-amino-2-(4-hydroxyphenyl)acetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate"
CHEBI:74213,rr inhibitor
CHEBI:74213,nucleoside diphosphate reductase inhibitor
CHEBI:74213,nucleoside diphosphate reductase inhibitors
CHEBI:74213,ribonucleoside-diphosphate reductase (ec 1.17.4.1) inhibitors
CHEBI:74213,udp reductase inhibitor
CHEBI:74213,ribonucleoside-diphosphate reductase inhibitor
CHEBI:74213,adp reductase inhibitor
CHEBI:74213,2'-deoxyribonucleoside-diphosphate:thioredoxin-disulfide 2'-oxidoreductase inhibitors
CHEBI:74213,ribonucleotide diphosphate reductase inhibitors
CHEBI:74213,rr inhibitors
CHEBI:74213,ribonucleoside-diphosphate reductase (ec 1.17.4.1) inhibitor
CHEBI:74213,ribonucleoside diphosphate reductase inhibitors
CHEBI:74213,ribonucleoside diphosphate reductase inhibitor
CHEBI:74213,cdp reductase inhibitors
CHEBI:74213,ec 1.17.4.1 inhibitor
CHEBI:74213,adp reductase inhibitors
CHEBI:74213,ec 1.17.4.1 inhibitors
CHEBI:74213,ribonucleotide diphosphate reductase inhibitor
CHEBI:74213,ec 1.17.4.1 (ribonucleoside-diphosphate reductase) inhibitors
CHEBI:74213,ribonucleoside-diphosphate reductase inhibitors
CHEBI:74213,udp reductase inhibitors
CHEBI:74213,ribonucleotide reductase inhibitors
CHEBI:74213,2'-deoxyribonucleoside-diphosphate:thioredoxin-disulfide 2'-oxidoreductase inhibitor
CHEBI:74213,ribonucleotide reductase inhibitor
CHEBI:74213,cdp reductase inhibitor
CHEBI:8273,2-methyljuglone
CHEBI:8273,plumbaein
CHEBI:8273,"2-methyl-5-hydroxy-1,4-naphthoquinone"
CHEBI:8273,plumbagone
CHEBI:8273,"5-hydroxy-2-methyl-1,4-naphthoquinone"
CHEBI:8273,plumbagine
CHEBI:8273,"5-hydroxy-2-methyl-1,4-naphthalenedione"
CHEBI:58199,l-homocysteine
CHEBI:35674,antihypertensive
CHEBI:35674,antihypertensive agents
CHEBI:35674,antihypertensive drugs
CHEBI:35674,antihypertensive drug
CHEBI:30796,d-malic acid
CHEBI:30796,(r)-2-hydroxybutanedioic acid
CHEBI:30796,2-hydroxy-succinic acid
CHEBI:30796,(+)-d-malic acid
CHEBI:76663,non-methyl alkyl/aryl transferase inhibitors
CHEBI:76663,ec 2.5.1.* (non-methyl-alkyl or aryl transferase) inhibitors
CHEBI:76663,non-methyl-alkyl or aryl transferase inhibitors
CHEBI:76663,ec 2.5.1.* inhibitors
CHEBI:76663,non-methyl alkyl/aryl transferase (ec 2.5.1.*) inhibitor
CHEBI:76663,non-methyl-alkyl or aryl transferase inhibitor
CHEBI:76663,ec 2.5.1.* inhibitor
CHEBI:76663,non-methyl alkyl/aryl transferase (ec 2.5.1.*) inhibitors
CHEBI:76663,non-methyl alkyl/aryl transferase inhibitor
CHEBI:76663,alkyl/aryl (non-methyl) transferase inhibitor
CHEBI:76663,alkyl/aryl (non-methyl) transferase inhibitors
CHEBI:37563,ctp
CHEBI:67040,sam
CHEBI:67040,adomet
CHEBI:67040,s-adenosylmethionine
CHEBI:57670,an n-acylglycine
CHEBI:16301,nitrite(1-)
CHEBI:16301,no2
CHEBI:16301,nitrite anion
CHEBI:16301,"nitrous acid, ion(1-)"
CHEBI:16301,nitrite ion
CHEBI:16301,nitrit
CHEBI:16301,no2(-)
CHEBI:16301,[no2](-)
CHEBI:18401,phenylacetate anion
CHEBI:18401,phenylacetic acid anion
CHEBI:18401,2-phenylethanoate
CHEBI:18401,phenylacetate(1-)
CHEBI:18401,2-phenylacetate
CHEBI:17148,"1,4-diaminobutane"
CHEBI:17148,"1,4-butanediamine"
CHEBI:17148,"butane-1,4-diamine"
CHEBI:17148,h2n(ch2)4nh2
CHEBI:17148,"1,4-butylenediamine"
CHEBI:17148,putrescin
CHEBI:17148,tetramethylenediamine
CHEBI:17148,putrescina
CHEBI:17148,"1,4-tetramethylenediamine"
CHEBI:17148,butylenediamine
CHEBI:17148,putreszin
CHEBI:17148,tetramethylendiamin
CHEBI:18133,hexoses
CHEBI:18133,"wurcs=2.0/1,1,0/[axxxxh-1x_1-5_2*ncc/3=o]/1/"
CHEBI:33752,hexonic acids
CHEBI:33752,aldohexonic acids
CHEBI:37581,gamma-lactona
CHEBI:37581,"1,4-lactones"
CHEBI:37581,"a 1,4-lactone"
CHEBI:37581,gamma-laktone
CHEBI:37581,gamma-lactones
CHEBI:37581,"1,4-lactone"
CHEBI:37581,butyrolactones
CHEBI:37581,gamma-lactonas
CHEBI:35293,fused-ring polycyclic compounds
CHEBI:35293,fused polycyclic compounds
CHEBI:35293,fused-ring polycyclic compound
CHEBI:35293,polycyclic fused-ring compounds
CHEBI:35293,fused compounds
CHEBI:61662,2'-deoxyribonucleoside triphosphate anions
CHEBI:61662,2'-deoxyribonucleoside triphosphate anion
CHEBI:61662,2'-deoxyribonucleoside triphosphate oxoanions
CHEBI:61015,nephrotoxins
CHEBI:35617,flavoring agent
CHEBI:35617,flavoring agents
CHEBI:35617,flavour enhancer
CHEBI:35617,flavour enhancers
CHEBI:35617,flavouring agents
CHEBI:18300,(z)-2-butenedioic acid
CHEBI:18300,cis-butenedioic acid
CHEBI:18300,(z)-butenedioic acid
CHEBI:18300,"cis-1,2-ethylenedicarboxylic acid"
CHEBI:18300,"cis-ethene-1,2-dioic acid"
CHEBI:18300,cis-but-2-enedioic acid
CHEBI:18300,h2male
CHEBI:18300,toxilic acid
CHEBI:14314,6-o-phosphono-d-glucose
CHEBI:14314,d-glucose 6-(dihydrogen phosphate)
CHEBI:32837,(1s)-1-carboxy-2-hydroxyethanaminium
CHEBI:32837,l-serine cation
CHEBI:17514,cn(-)
CHEBI:17514,cyanide ion
CHEBI:17514,zyanid
CHEBI:17514,cn-
CHEBI:17514,prussiate
CHEBI:25810,oxopurines
CHEBI:51144,nitrogen groups
CHEBI:51144,nitrogenous group
CHEBI:51144,nitrogen-containing group
CHEBI:33426,chlorine oxoacids
CHEBI:37022,amino acid anions
CHEBI:37022,amino-acid anions
CHEBI:35526,hypoglycemic drug
CHEBI:35526,antihyperglycemic agent
CHEBI:35526,antihyperglycemic drug
CHEBI:35526,antihyperglycemic agents
CHEBI:35526,antidiabetic
CHEBI:35526,antihyperglycemic drugs
CHEBI:35526,hypoglycemic agents
CHEBI:35526,hypoglycemic drugs
CHEBI:35526,antihyperglycemics
CHEBI:35526,antihyperglycemic
CHEBI:83821,modified amino acids
CHEBI:83821,amino acid derivatives
CHEBI:32563,"2,6-diaminohexanoate"
CHEBI:32563,lysine anion
CHEBI:32563,lysinate(1-)
CHEBI:32563,lys(-)
CHEBI:24586,hexosamines
CHEBI:76946,fungal metabolites
CHEBI:37143,organofluorine compounds
CHEBI:37143,fluoroorganic compounds
CHEBI:37143,fluoroorganics
CHEBI:37143,fluororganische verbindungen
CHEBI:37143,fluoroorganic compound
CHEBI:30911,"rel-(2r,3r,4r,5s)-hexane-1,2,3,4,5,6-hexol"
CHEBI:30911,gulitol
CHEBI:30911,sorbitol
CHEBI:63473,aromatic amino-acid anions
CHEBI:327995,tyraminium cation
CHEBI:327995,tyraminium(1+)
CHEBI:327995,tyramine
CHEBI:32673,d-glutamine cation
CHEBI:32673,(1r)-4-amino-1-carboxy-4-oxobutan-1-aminium
CHEBI:15344,3-ketobutyric acid
CHEBI:15344,3-ketobutanoic acid
CHEBI:15344,3-oxobutyric acid
CHEBI:15344,beta-ketobutyric acid
CHEBI:15344,3-oxobutanoic acid
CHEBI:16856,reduced glutathione
CHEBI:16856,gsh
CHEBI:16856,n-(n-gamma-l-glutamyl-l-cysteinyl)glycine
CHEBI:16856,gamma-l-glutamyl-l-cysteinyl-glycine
CHEBI:16856,glutathione-sh
CHEBI:16856,5-l-glutamyl-l-cysteinylglycine
CHEBI:21638,n-acylglucosamines
CHEBI:22925,bromides
CHEBI:22925,bromide salts
CHEBI:50525,phenolate anions
CHEBI:79388,divalent inorganic anions
CHEBI:53258,citric acid trisodium salt
CHEBI:53258,trisodium citrate
CHEBI:25350,(rs)-mevalonate
CHEBI:25350,rs-mevalonate
CHEBI:25350,racemic mevalonate
CHEBI:25350,rac-mevalonate
CHEBI:25350,(+-)-mevalonate
CHEBI:25350,mevalonic acid anion
CHEBI:26849,para-weinsaeure
CHEBI:26849,"(2r,3r)-rel-2,3-dihydroxybutanedioic acid"
CHEBI:26849,acide tartrique
CHEBI:26849,dl-tartaric acid
CHEBI:26849,uvic acid
CHEBI:26849,acido tartarico
CHEBI:26849,"(r*,r*)-2,3-dihydroxybutanedioic acid"
CHEBI:26849,paratartaric acid
CHEBI:26849,racemic acid
CHEBI:26849,"(r*,r*)-(+-)-2,3-dihydroxybutanedioic acid"
CHEBI:26849,vogesensaeure
CHEBI:26849,traubensaeure
CHEBI:26849,racemische weinsaeure
CHEBI:26849,resolvable tartaric acid
CHEBI:26849,"(2rs,3rs)-tartaric acid"
CHEBI:26849,racemic tartaric acid
CHEBI:24433,rest
CHEBI:24433,groupe
CHEBI:24433,gruppe
CHEBI:24433,grupos
CHEBI:24433,grupo
CHEBI:62946,ammonium sulfate (2:1)
